numero,filename,class,origin,source_file,row_idx
2002,2002.txt,non-phishing,mistral-small:24b,n/d,0
2003,2003.txt,non-phishing,mistral-small:24b,n/d,0
2004,2004.txt,phishing,mistral-small:24b,n/d,0
2005,2005.txt,phishing,mistral-small:24b,n/d,0
2006,2006.txt,phishing,mistral-small:24b,n/d,0
2007,2007.txt,non-phishing,mistral-small:24b,n/d,0
2008,2008.txt,non-phishing,mistral-small:24b,n/d,0
2009,2009.txt,phishing,mistral-small:24b,n/d,0
2010,2010.txt,non-phishing,mistral-small:24b,n/d,0
2011,2011.txt,non-phishing,mistral-small:24b,n/d,0
2012,2012.txt,phishing,mistral-small:24b,n/d,0
2013,2013.txt,phishing,mistral-small:24b,n/d,0
2014,2014.txt,phishing,mistral-small:24b,n/d,0
2015,2015.txt,non-phishing,mistral-small:24b,n/d,0
2016,2016.txt,non-phishing,mistral-small:24b,n/d,0
2017,2017.txt,non-phishing,mistral-small:24b,n/d,0
2018,2018.txt,phishing,mistral-small:24b,n/d,0
2019,2019.txt,non-phishing,mistral-small:24b,n/d,0
2020,2020.txt,non-phishing,mistral-small:24b,n/d,0
2021,2021.txt,non-phishing,mistral-small:24b,n/d,0
2022,2022.txt,non-phishing,mistral-small:24b,n/d,0
2023,2023.txt,non-phishing,mistral-small:24b,n/d,0
2024,2024.txt,phishing,mistral-small:24b,n/d,0
2025,2025.txt,phishing,mistral-small:24b,n/d,0
2026,2026.txt,non-phishing,mistral-small:24b,n/d,0
2027,2027.txt,non-phishing,mistral-small:24b,n/d,0
2028,2028.txt,phishing,mistral-small:24b,n/d,0
2029,2029.txt,non-phishing,mistral-small:24b,n/d,0
2030,2030.txt,phishing,mistral-small:24b,n/d,0
2031,2031.txt,non-phishing,mistral-small:24b,n/d,0
2032,2032.txt,non-phishing,mistral-small:24b,n/d,0
2033,2033.txt,non-phishing,mistral-small:24b,n/d,0
2034,2034.txt,non-phishing,mistral-small:24b,n/d,0
2035,2035.txt,phishing,mistral-small:24b,n/d,0
2036,2036.txt,phishing,mistral-small:24b,n/d,0
2037,2037.txt,phishing,mistral-small:24b,n/d,0
2038,2038.txt,phishing,mistral-small:24b,n/d,0
2039,2039.txt,non-phishing,mistral-small:24b,n/d,0
2040,2040.txt,phishing,mistral-small:24b,n/d,0
2041,2041.txt,phishing,mistral-small:24b,n/d,0
2042,2042.txt,phishing,mistral-small:24b,n/d,0
2043,2043.txt,non-phishing,mistral-small:24b,n/d,0
2044,2044.txt,phishing,mistral-small:24b,n/d,0
2045,2045.txt,phishing,mistral-small:24b,n/d,0
2046,2046.txt,phishing,mistral-small:24b,n/d,0
2047,2047.txt,non-phishing,mistral-small:24b,n/d,0
2048,2048.txt,non-phishing,mistral-small:24b,n/d,0
2049,2049.txt,phishing,mistral-small:24b,n/d,0
2050,2050.txt,non-phishing,mistral-small:24b,n/d,0
2051,2051.txt,phishing,mistral-small:24b,n/d,0
2052,2052.txt,phishing,mistral-small:24b,n/d,0
2053,2053.txt,non-phishing,mistral-small:24b,n/d,0
2054,2054.txt,phishing,mistral-small:24b,n/d,0
2055,2055.txt,non-phishing,mistral-small:24b,n/d,0
2056,2056.txt,non-phishing,mistral-small:24b,n/d,0
2057,2057.txt,phishing,mistral-small:24b,n/d,0
2058,2058.txt,non-phishing,mistral-small:24b,n/d,0
2059,2059.txt,non-phishing,mistral-small:24b,n/d,0
2060,2060.txt,phishing,mistral-small:24b,n/d,0
2061,2061.txt,non-phishing,mistral-small:24b,n/d,0
2062,2062.txt,non-phishing,mistral-small:24b,n/d,0
2063,2063.txt,non-phishing,mistral-small:24b,n/d,0
2064,2064.txt,non-phishing,mistral-small:24b,n/d,0
2065,2065.txt,phishing,mistral-small:24b,n/d,0
2066,2066.txt,phishing,mistral-small:24b,n/d,0
2067,2067.txt,non-phishing,mistral-small:24b,n/d,0
2068,2068.txt,non-phishing,mistral-small:24b,n/d,0
2069,2069.txt,non-phishing,mistral-small:24b,n/d,0
2070,2070.txt,non-phishing,mistral-small:24b,n/d,0
2071,2071.txt,non-phishing,mistral-small:24b,n/d,0
2072,2072.txt,phishing,mistral-small:24b,n/d,0
2073,2073.txt,phishing,mistral-small:24b,n/d,0
2074,2074.txt,phishing,mistral-small:24b,n/d,0
2075,2075.txt,non-phishing,mistral-small:24b,n/d,0
2076,2076.txt,non-phishing,mistral-small:24b,n/d,0
2077,2077.txt,phishing,mistral-small:24b,n/d,0
2078,2078.txt,phishing,mistral-small:24b,n/d,0
2079,2079.txt,phishing,mistral-small:24b,n/d,0
2080,2080.txt,phishing,mistral-small:24b,n/d,0
2081,2081.txt,phishing,mistral-small:24b,n/d,0
2082,2082.txt,phishing,mistral-small:24b,n/d,0
2083,2083.txt,phishing,mistral-small:24b,n/d,0
2084,2084.txt,non-phishing,mistral-small:24b,n/d,0
2085,2085.txt,non-phishing,mistral-small:24b,n/d,0
2086,2086.txt,non-phishing,mistral-small:24b,n/d,0
2087,2087.txt,non-phishing,mistral-small:24b,n/d,0
2088,2088.txt,phishing,mistral-small:24b,n/d,0
2089,2089.txt,phishing,mistral-small:24b,n/d,0
2090,2090.txt,phishing,mistral-small:24b,n/d,0
2091,2091.txt,phishing,mistral-small:24b,n/d,0
2092,2092.txt,phishing,mistral-small:24b,n/d,0
2093,2093.txt,phishing,mistral-small:24b,n/d,0
2094,2094.txt,non-phishing,mistral-small:24b,n/d,0
2095,2095.txt,phishing,mistral-small:24b,n/d,0
2096,2096.txt,phishing,mistral-small:24b,n/d,0
2097,2097.txt,non-phishing,mistral-small:24b,n/d,0
2098,2098.txt,non-phishing,mistral-small:24b,n/d,0
2099,2099.txt,non-phishing,mistral-small:24b,n/d,0
2100,2100.txt,phishing,mistral-small:24b,n/d,0
1001,1001.txt,phishing,llama3,n/d,0
1002,1002.txt,non-phishing,llama3,n/d,0
1003,1003.txt,non-phishing,llama3,n/d,0
1004,1004.txt,phishing,llama3,n/d,0
1005,1005.txt,phishing,llama3,n/d,0
1006,1006.txt,phishing,llama3,n/d,0
1007,1007.txt,non-phishing,llama3,n/d,0
1008,1008.txt,non-phishing,llama3,n/d,0
1009,1009.txt,phishing,llama3,n/d,0
1010,1010.txt,non-phishing,llama3,n/d,0
1011,1011.txt,non-phishing,llama3,n/d,0
1012,1012.txt,phishing,llama3,n/d,0
1013,1013.txt,phishing,llama3,n/d,0
1014,1014.txt,phishing,llama3,n/d,0
1015,1015.txt,non-phishing,llama3,n/d,0
1016,1016.txt,non-phishing,llama3,n/d,0
1017,1017.txt,non-phishing,llama3,n/d,0
1018,1018.txt,phishing,llama3,n/d,0
1019,1019.txt,non-phishing,llama3,n/d,0
1020,1020.txt,non-phishing,llama3,n/d,0
1021,1021.txt,non-phishing,llama3,n/d,0
1022,1022.txt,non-phishing,llama3,n/d,0
1023,1023.txt,non-phishing,llama3,n/d,0
1024,1024.txt,phishing,llama3,n/d,0
1025,1025.txt,phishing,llama3,n/d,0
1026,1026.txt,non-phishing,llama3,n/d,0
1027,1027.txt,non-phishing,llama3,n/d,0
1028,1028.txt,phishing,llama3,n/d,0
1029,1029.txt,non-phishing,llama3,n/d,0
1030,1030.txt,phishing,llama3,n/d,0
1031,1031.txt,non-phishing,llama3,n/d,0
1032,1032.txt,non-phishing,llama3,n/d,0
1033,1033.txt,non-phishing,llama3,n/d,0
1034,1034.txt,non-phishing,llama3,n/d,0
1035,1035.txt,phishing,llama3,n/d,0
1036,1036.txt,phishing,llama3,n/d,0
1037,1037.txt,phishing,llama3,n/d,0
1038,1038.txt,phishing,llama3,n/d,0
1039,1039.txt,non-phishing,llama3,n/d,0
1040,1040.txt,phishing,llama3,n/d,0
1041,1041.txt,phishing,llama3,n/d,0
1042,1042.txt,phishing,llama3,n/d,0
1043,1043.txt,non-phishing,llama3,n/d,0
1044,1044.txt,phishing,llama3,n/d,0
1045,1045.txt,phishing,llama3,n/d,0
1046,1046.txt,phishing,llama3,n/d,0
1047,1047.txt,non-phishing,llama3,n/d,0
1048,1048.txt,non-phishing,llama3,n/d,0
1049,1049.txt,phishing,llama3,n/d,0
1050,1050.txt,non-phishing,llama3,n/d,0
1051,1051.txt,phishing,llama3,n/d,0
1052,1052.txt,phishing,llama3,n/d,0
1053,1053.txt,non-phishing,llama3,n/d,0
1054,1054.txt,phishing,llama3,n/d,0
1055,1055.txt,non-phishing,llama3,n/d,0
1056,1056.txt,non-phishing,llama3,n/d,0
1057,1057.txt,phishing,llama3,n/d,0
1058,1058.txt,non-phishing,llama3,n/d,0
1059,1059.txt,non-phishing,llama3,n/d,0
1060,1060.txt,phishing,llama3,n/d,0
1061,1061.txt,non-phishing,llama3,n/d,0
1062,1062.txt,non-phishing,llama3,n/d,0
1063,1063.txt,non-phishing,llama3,n/d,0
1064,1064.txt,non-phishing,llama3,n/d,0
1065,1065.txt,phishing,llama3,n/d,0
1066,1066.txt,phishing,llama3,n/d,0
1067,1067.txt,non-phishing,llama3,n/d,0
1068,1068.txt,non-phishing,llama3,n/d,0
1069,1069.txt,non-phishing,llama3,n/d,0
1070,1070.txt,non-phishing,llama3,n/d,0
1071,1071.txt,non-phishing,llama3,n/d,0
1072,1072.txt,phishing,llama3,n/d,0
1073,1073.txt,phishing,llama3,n/d,0
1074,1074.txt,phishing,llama3,n/d,0
1075,1075.txt,non-phishing,llama3,n/d,0
1076,1076.txt,non-phishing,llama3,n/d,0
1077,1077.txt,phishing,llama3,n/d,0
1078,1078.txt,phishing,llama3,n/d,0
1079,1079.txt,phishing,llama3,n/d,0
1080,1080.txt,phishing,llama3,n/d,0
1081,1081.txt,phishing,llama3,n/d,0
1082,1082.txt,phishing,llama3,n/d,0
1083,1083.txt,phishing,llama3,n/d,0
1084,1084.txt,non-phishing,llama3,n/d,0
1085,1085.txt,non-phishing,llama3,n/d,0
1086,1086.txt,non-phishing,llama3,n/d,0
1087,1087.txt,non-phishing,llama3,n/d,0
1088,1088.txt,phishing,llama3,n/d,0
1089,1089.txt,phishing,llama3,n/d,0
1090,1090.txt,phishing,llama3,n/d,0
1091,1091.txt,phishing,llama3,n/d,0
1092,1092.txt,phishing,llama3,n/d,0
1093,1093.txt,phishing,llama3,n/d,0
1094,1094.txt,non-phishing,llama3,n/d,0
1095,1095.txt,phishing,llama3,n/d,0
1096,1096.txt,phishing,llama3,n/d,0
1097,1097.txt,non-phishing,llama3,n/d,0
1098,1098.txt,non-phishing,llama3,n/d,0
1099,1099.txt,non-phishing,llama3,n/d,0
1100,1100.txt,phishing,llama3,n/d,0
